ds,yhat
13/08/2022,4.4455
14/08/2022,4.4731
15/08/2022,4.4673
16/08/2022,4.487
17/08/2022,4.5013
18/08/2022,4.4804
19/08/2022,4.4817
20/08/2022,4.4493
21/08/2022,4.4891
22/08/2022,4.4706
23/08/2022,4.4432
24/08/2022,4.4509
25/08/2022,4.4921
26/08/2022,4.4571
27/08/2022,4.5007
28/08/2022,4.458
29/08/2022,4.4503
30/08/2022,4.4451
31/08/2022,4.4414
01/09/2022,4.4518
02/09/2022,4.4509
03/09/2022,4.4492
04/09/2022,4.4711
05/09/2022,4.4589
06/09/2022,4.4604
07/09/2022,4.4525
08/09/2022,4.4528
09/09/2022,4.4567
10/09/2022,4.4208
11/09/2022,4.4094
12/09/2022,4.3968
13/09/2022,4.3624
14/09/2022,4.3497
15/09/2022,4.3569
16/09/2022,4.3485
17/09/2022,4.333
18/09/2022,4.309
19/09/2022,4.3245
20/09/2022,4.3099
21/09/2022,4.3138
22/09/2022,4.3265
23/09/2022,4.3631
24/09/2022,4.3522
25/09/2022,4.3498
26/09/2022,4.3235
27/09/2022,4.3169
28/09/2022,4.2885
29/09/2022,4.2897
30/09/2022,4.3028
01/10/2022,4.2932
02/10/2022,4.2425
03/10/2022,4.2308
04/10/2022,4.2623
05/10/2022,4.2711
06/10/2022,4.2901
07/10/2022,4.2845
08/10/2022,4.262
09/10/2022,4.2875
10/10/2022,4.3318
11/10/2022,4.3497
12/10/2022,4.3818
13/10/2022,4.356
14/10/2022,4.3668
15/10/2022,4.3789
16/10/2022,4.3872
17/10/2022,4.3879
18/10/2022,4.3908
19/10/2022,4.3506
20/10/2022,4.368
21/10/2022,4.3619
22/10/2022,4.3636
23/10/2022,4.329
24/10/2022,4.3223
25/10/2022,4.2851
26/10/2022,4.3283
27/10/2022,4.2951
28/10/2022,4.2966
29/10/2022,4.3025
30/10/2022,4.297
31/10/2022,4.3033
01/11/2022,4.3016
02/11/2022,4.279
03/11/2022,4.329
04/11/2022,4.3187
05/11/2022,4.3072
06/11/2022,4.3263
07/11/2022,4.354
08/11/2022,4.3349
09/11/2022,4.3397
10/11/2022,4.3707
11/11/2022,4.3895
12/11/2022,4.3829
13/11/2022,4.3883
14/11/2022,4.3597
15/11/2022,4.3502
16/11/2022,4.3493
17/11/2022,4.3575
18/11/2022,4.3652
19/11/2022,4.3671
20/11/2022,4.3735
21/11/2022,4.4265
22/11/2022,4.4809
23/11/2022,4.4723
24/11/2022,4.51
25/11/2022,4.5238
26/11/2022,4.469
27/11/2022,4.4517
28/11/2022,4.456
29/11/2022,4.4419
30/11/2022,4.4158
01/12/2022,4.3834
02/12/2022,4.452
03/12/2022,4.4827
04/12/2022,4.4585
05/12/2022,4.4012
06/12/2022,4.4313
07/12/2022,4.4426
08/12/2022,4.3831
09/12/2022,4.297
10/12/2022,4.2471
11/12/2022,4.271
12/12/2022,4.1967
13/12/2022,4.1684
14/12/2022,4.3187
15/12/2022,4.5967
16/12/2022,4.6221
17/12/2022,4.4988
18/12/2022,4.5919
19/12/2022,4.5667
20/12/2022,4.5558
21/12/2022,4.6218
22/12/2022,4.5453
23/12/2022,4.5145
24/12/2022,4.4392
25/12/2022,4.4203
26/12/2022,4.4335
27/12/2022,4.4428
28/12/2022,4.454
29/12/2022,4.4306
30/12/2022,4.467
31/12/2022,4.4306
01/01/2021,4.4292
02/01/2021,4.4109
03/01/2021,4.4239
04/01/2021,4.4441
05/01/2021,4.4474
06/01/2021,4.4688
07/01/2021,4.4643
08/01/2021,4.4459
09/01/2021,4.4226
10/01/2021,4.4153
11/01/2021,4.4183
12/01/2021,4.4298
13/01/2021,4.4715
14/01/2021,4.4895
15/01/2021,4.4704
16/01/2021,4.5531
17/01/2021,4.5148
18/01/2021,4.4926
19/01/2021,4.4972
