ds,yhat
06/08/2022,€ 0.846200
07/08/2022,€ 0.844000
08/08/2022,€ 0.842500
09/08/2022,€ 0.844000
10/08/2022,€ 0.846200
11/08/2022,€ 0.847200
12/08/2022,€ 0.849000
13/08/2022,€ 0.846100
14/08/2022,€ 0.844500
15/08/2022,€ 0.843700
16/08/2022,€ 0.843400
17/08/2022,€ 0.839300
18/08/2022,€ 0.837700
19/08/2022,€ 0.839800
20/08/2022,€ 0.845800
21/08/2022,€ 0.845200
22/08/2022,€ 0.844900
23/08/2022,€ 0.848200
24/08/2022,€ 0.847500
25/08/2022,€ 0.843000
26/08/2022,€ 0.844700
27/08/2022,€ 0.838100
28/08/2022,€ 0.842400
29/08/2022,€ 0.844300
30/08/2022,€ 0.846300
31/08/2022,€ 0.848500
01/09/2022,€ 0.851700
02/09/2022,€ 0.851800
03/09/2022,€ 0.848200
04/09/2022,€ 0.841900
05/09/2022,€ 0.842800
06/09/2022,€ 0.847100
07/09/2022,€ 0.850000
08/09/2022,€ 0.848800
09/09/2022,€ 0.844000
10/09/2022,€ 0.847900
11/09/2022,€ 0.853400
12/09/2022,€ 0.850900
13/09/2022,€ 0.857800
14/09/2022,€ 0.862200
15/09/2022,€ 0.864200
16/09/2022,€ 0.867400
17/09/2022,€ 0.873500
18/09/2022,€ 0.874900
19/09/2022,€ 0.878300
20/09/2022,€ 0.876200
21/09/2022,€ 0.877200
22/09/2022,€ 0.881400
23/09/2022,€ 0.884800
24/09/2022,€ 0.886100
25/09/2022,€ 0.882500
26/09/2022,€ 0.887000
27/09/2022,€ 0.884200
28/09/2022,€ 0.888900
29/09/2022,€ 0.889700
30/09/2022,€ 0.888600
01/10/2022,€ 0.890100
02/10/2022,€ 0.889400
03/10/2022,€ 0.891200
04/10/2022,€ 0.891300
05/10/2022,€ 0.888700
06/10/2022,€ 0.884200
07/10/2022,€ 0.887900
08/10/2022,€ 0.894500
09/10/2022,€ 0.892500
10/10/2022,€ 0.889200
11/10/2022,€ 0.887600
12/10/2022,€ 0.883000
13/10/2022,€ 0.888300
14/10/2022,€ 0.884900
15/10/2022,€ 0.879300
16/10/2022,€ 0.881800
17/10/2022,€ 0.885300
18/10/2022,€ 0.885900
19/10/2022,€ 0.881800
20/10/2022,€ 0.890000
21/10/2022,€ 0.895000
22/10/2022,€ 0.898000
23/10/2022,€ 0.900900
24/10/2022,€ 0.902600
25/10/2022,€ 0.908500
26/10/2022,€ 0.910500
27/10/2022,€ 0.917300
28/10/2022,€ 0.917200
29/10/2022,€ 0.913100
30/10/2022,€ 0.910700
31/10/2022,€ 0.915300
01/11/2022,€ 0.916300
02/11/2022,€ 0.924500
03/11/2022,€ 0.925400
04/11/2022,€ 0.924300
05/11/2022,€ 0.921700
06/11/2022,€ 0.925100
07/11/2022,€ 0.922400
08/11/2022,€ 0.922800
09/11/2022,€ 0.926300
10/11/2022,€ 0.922700
11/11/2022,€ 0.916600
12/11/2022,€ 0.910500
13/11/2022,€ 0.912500
14/11/2022,€ 0.919400
15/11/2022,€ 0.924000
16/11/2022,€ 0.923200
17/11/2022,€ 0.923900
18/11/2022,€ 0.927600
19/11/2022,€ 0.923900
20/11/2022,€ 0.920800
21/11/2022,€ 0.920500
22/11/2022,€ 0.919500
23/11/2022,€ 0.922600
24/11/2022,€ 0.916500
25/11/2022,€ 0.910500
26/11/2022,€ 0.916100
27/11/2022,€ 0.914200
28/11/2022,€ 0.914800
29/11/2022,€ 0.920800
30/11/2022,€ 0.918000
01/12/2022,€ 0.926400
02/12/2022,€ 0.925100
03/12/2022,€ 0.920800
04/12/2022,€ 0.911900
05/12/2022,€ 0.906400
06/12/2022,€ 0.905000
07/12/2022,€ 0.897300
08/12/2022,€ 0.906500
09/12/2022,€ 0.918800
10/12/2022,€ 0.926700
11/12/2022,€ 0.932400
12/12/2022,€ 0.934900
13/12/2022,€ 0.935100
14/12/2022,€ 0.916000
15/12/2022,€ 0.909300
16/12/2022,€ 0.894100
17/12/2022,€ 0.900300
18/12/2022,€ 0.893900
19/12/2022,€ 0.887200
20/12/2022,€ 0.886400
21/12/2022,€ 0.873300
22/12/2022,€ 0.886000
23/12/2022,€ 0.889500
24/12/2022,€ 0.897800
25/12/2022,€ 0.894900
26/12/2022,€ 0.898000
27/12/2022,€ 0.906800
28/12/2022,€ 0.908900
29/12/2022,€ 0.918900
30/12/2022,€ 0.918900
31/12/2022,€ 0.921100
01/01/2021,€ 0.921900
02/01/2021,€ 0.927100
03/01/2021,€ 0.925200
04/01/2021,€ 0.926500
05/01/2021,€ 0.922800
06/01/2021,€ 0.923000
07/01/2021,€ 0.922300
08/01/2021,€ 0.919500
09/01/2021,€ 0.915900
10/01/2021,€ 0.916400
11/01/2021,€ 0.913500
12/01/2021,€ 0.910700
13/01/2021,€ 0.909000
14/01/2021,€ 0.905400
15/01/2021,€ 0.904000
16/01/2021,€ 0.901300
17/01/2021,€ 0.906300
18/01/2021,€ 0.908000
19/01/2021,€ 0.907100
20/01/2021,€ 0.907400
21/01/2021,€ 0.906900
22/01/2021,€ 0.904500
23/01/2021,€ 0.901300
24/01/2021,€ 0.902000
25/01/2021,€ 0.901200
26/01/2021,€ 0.901600
27/01/2021,€ 0.897700
28/01/2021,€ 0.896600
29/01/2021,€ 0.898400
30/01/2021,€ 0.897900
31/01/2021,€ 0.899000
01/02/2021,€ 0.900300
02/02/2021,€ 0.900300
03/02/2021,€ 0.896400
04/02/2021,€ 0.892900
05/02/2021,€ 0.895800
06/02/2021,€ 0.894900
07/02/2021,€ 0.891700
08/02/2021,€ 0.891700
09/02/2021,€ 0.892800
10/02/2021,€ 0.894600
11/02/2021,€ 0.900900
12/02/2021,€ 0.901500
13/02/2021,€ 0.901800
14/02/2021,€ 0.901700
15/02/2021,€ 0.902500
16/02/2021,€ 0.899000
17/02/2021,€ 0.899700
18/02/2021,€ 0.896800
19/02/2021,€ 0.897200
20/02/2021,€ 0.899000
21/02/2021,€ 0.898300
22/02/2021,€ 0.898300
23/02/2021,€ 0.901400
24/02/2021,€ 0.903700
25/02/2021,€ 0.904100
26/02/2021,€ 0.900500
27/02/2021,€ 0.902500
28/02/2021,€ 0.902100
01/03/2021,€ 0.902400
02/03/2021,€ 0.907500
03/03/2021,€ 0.908200
04/03/2021,€ 0.909100
05/03/2021,€ 0.907300
06/03/2021,€ 0.907900
07/03/2021,€ 0.906900
08/03/2021,€ 0.904200
09/03/2021,€ 0.903000
