ds,yhat
19/08/2022,0.8913
20/08/2022,0.8953
21/08/2022,0.8954
22/08/2022,0.8996
23/08/2022,0.9022
24/08/2022,0.9009
25/08/2022,0.8973
26/08/2022,0.9034
27/08/2022,0.901
28/08/2022,0.9057
29/08/2022,0.9047
30/08/2022,0.9041
31/08/2022,0.9038
01/09/2022,0.8995
02/09/2022,0.8977
03/09/2022,0.9028
04/09/2022,0.9029
05/09/2022,0.9042
06/09/2022,0.9028
07/09/2022,0.8994
08/09/2022,0.8999
09/09/2022,0.9045
10/09/2022,0.9071
11/09/2022,0.9057
12/09/2022,0.9121
13/09/2022,0.9108
14/09/2022,0.9098
15/09/2022,0.9083
16/09/2022,0.9051
17/09/2022,0.9037
18/09/2022,0.909
19/09/2022,0.9069
20/09/2022,0.9067
21/09/2022,0.9077
22/09/2022,0.9029
23/09/2022,0.895
24/09/2022,0.8951
25/09/2022,0.8981
26/09/2022,0.8984
27/09/2022,0.9051
28/09/2022,0.9008
29/09/2022,0.9013
30/09/2022,0.9017
01/10/2022,0.9055
02/10/2022,0.9137
03/10/2022,0.9092
04/10/2022,0.903
05/10/2022,0.9057
06/10/2022,0.9029
07/10/2022,0.9032
08/10/2022,0.9041
09/10/2022,0.9014
10/10/2022,0.8952
11/10/2022,0.8952
12/10/2022,0.8981
13/10/2022,0.8972
14/10/2022,0.8962
15/10/2022,0.8918
16/10/2022,0.8906
17/10/2022,0.8875
18/10/2022,0.8908
19/10/2022,0.8999
20/10/2022,0.8931
21/10/2022,0.8898
22/10/2022,0.891
23/10/2022,0.8988
24/10/2022,0.8989
25/10/2022,0.8979
26/10/2022,0.8901
27/10/2022,0.8936
28/10/2022,0.8951
29/10/2022,0.8956
30/10/2022,0.8967
31/10/2022,0.8911
01/11/2022,0.8946
02/11/2022,0.8932
03/11/2022,0.8834
04/11/2022,0.8842
05/11/2022,0.8844
06/11/2022,0.8756
07/11/2022,0.8734
08/11/2022,0.876
09/11/2022,0.8744
10/11/2022,0.8712
11/11/2022,0.8763
12/11/2022,0.8778
13/11/2022,0.8697
14/11/2022,0.872
15/11/2022,0.8704
16/11/2022,0.871
17/11/2022,0.8746
18/11/2022,0.8718
19/11/2022,0.8773
20/11/2022,0.8829
21/11/2022,0.8732
22/11/2022,0.8696
23/11/2022,0.8697
24/11/2022,0.8713
25/11/2022,0.8696
26/11/2022,0.8718
27/11/2022,0.8777
28/11/2022,0.877
29/11/2022,0.8763
30/11/2022,0.8828
01/12/2022,0.8822
02/12/2022,0.8813
03/12/2022,0.8758
04/12/2022,0.8855
05/12/2022,0.8879
06/12/2022,0.8895
07/12/2022,0.8941
08/12/2022,0.9035
09/12/2022,0.9156
10/12/2022,0.9173
11/12/2022,0.9281
12/12/2022,0.9184
13/12/2022,0.9305
14/12/2022,0.9396
15/12/2022,0.9122
16/12/2022,0.9112
17/12/2022,0.9042
18/12/2022,0.8893
19/12/2022,0.8785
20/12/2022,0.8737
21/12/2022,0.8715
22/12/2022,0.8646
23/12/2022,0.8666
24/12/2022,0.8649
25/12/2022,0.8718
26/12/2022,0.8728
27/12/2022,0.8599
28/12/2022,0.8534
29/12/2022,0.8429
30/12/2022,0.8363
31/12/2022,0.8391
01/01/2021,0.8358
02/01/2021,0.8369
03/01/2021,0.836
04/01/2021,0.83
05/01/2021,0.8327
06/01/2021,0.8299
07/01/2021,0.8308
08/01/2021,0.8387
09/01/2021,0.8425
10/01/2021,0.8447
11/01/2021,0.8487
12/01/2021,0.8491
13/01/2021,0.8457
14/01/2021,0.8473
15/01/2021,0.8508
16/01/2021,0.8402
17/01/2021,0.8422
18/01/2021,0.8454
19/01/2021,0.8458
20/01/2021,0.8438
21/01/2021,0.8428
22/01/2021,0.8421
23/01/2021,0.8438
24/01/2021,0.8491
25/01/2021,0.8526
26/01/2021,0.8521
27/01/2021,0.8512
28/01/2021,0.855
29/01/2021,0.8546
30/01/2021,0.8571
31/01/2021,0.8513
01/02/2021,0.8497
02/02/2021,0.8475
03/02/2021,0.8495
04/02/2021,0.8502
05/02/2021,0.8527
06/02/2021,0.8498
07/02/2021,0.8457
08/02/2021,0.8447
09/02/2021,0.8537
10/02/2021,0.8544
11/02/2021,0.8539
12/02/2021,0.8555
13/02/2021,0.8563
14/02/2021,0.8569
15/02/2021,0.8518
16/02/2021,0.8547
17/02/2021,0.8495
18/02/2021,0.849
19/02/2021,0.8357
20/02/2021,0.8343
21/02/2021,0.8451
22/02/2021,0.8432
23/02/2021,0.843
24/02/2021,0.8414
25/02/2021,0.8415
26/02/2021,0.8438
27/02/2021,0.8452
28/02/2021,0.8526
01/03/2021,0.8561
02/03/2021,0.8516
03/03/2021,0.8523
04/03/2021,0.851
05/03/2021,0.8562
06/03/2021,0.8537
07/03/2021,0.8589
