תאריך,שער,נפח,,,,
07.02.2020,0.2916,,,,,
06.02.2020,0.2917,,,,,
05.02.2020,0.2903,,,,,
04.02.2020,0.2897,,,,,
03.02.2020,0.2902,,,,,
31.01.2020,0.2896,,,,,
30.01.2020,0.2899,,,,,
29.01.2020,0.2896,,,,,
28.01.2020,0.2894,,,,,
27.01.2020,0.2889,,,,,
24.01.2020,0.2892,,,,,
23.01.2020,0.2892,,,,,
22.01.2020,0.2889,,,,,
21.01.2020,0.2893,,,,,
20.01.2020,0.2891,,,,,
17.01.2020,0.2891,,,,,
16.01.2020,0.2891,,,,,
15.01.2020,0.2891,,,,,
14.01.2020,0.2885,,,,,
13.01.2020,0.2885,,,,,
10.01.2020,0.2883,,,,,
09.01.2020,0.2887,,,,,
08.01.2020,0.2887,,,,,
07.01.2020,0.2883,,,,,
06.01.2020,0.2876,,,,,
03.01.2020,0.2871,,,,,
02.01.2020,0.2898,,,,,
01.01.2020,0.2892,,,,,
31.12.2019,0.2894,,,,,
30.12.2019,0.2889,,,,,
27.12.2019,0.289,,,,,
26.12.2019,0.2881,,,,,
25.12.2019,0.2876,,,,,
24.12.2019,0.2874,,,,,
23.12.2019,0.2878,,,,,
20.12.2019,0.2876,,,,,
19.12.2019,0.2872,,,,,
18.12.2019,0.2859,,,,,
17.12.2019,0.2865,,,,,
16.12.2019,0.2858,,,,,
13.12.2019,0.287,,,,,
12.12.2019,0.2875,,,,,
11.12.2019,0.2881,,,,,
10.12.2019,0.2874,,,,,
09.12.2019,0.2882,,,,,
06.12.2019,0.2882,,,,,
05.12.2019,0.2885,,,,,
04.12.2019,0.2876,,,,,
03.12.2019,0.2869,,,,,
02.12.2019,0.2876,,,,,
29.11.2019,0.2876,,,,,
28.11.2019,0.2875,,,,,
27.11.2019,0.2885,,,,,
26.11.2019,0.2887,,,,,
25.11.2019,0.2882,,,,,
22.11.2019,0.288,,,,,
21.11.2019,0.2885,,,,,
20.11.2019,0.2879,,,,,
19.11.2019,0.2886,,,,,
18.11.2019,0.2888,,,,,
15.11.2019,0.2877,,,,,
14.11.2019,0.287,,,,,
13.11.2019,0.286,,,,,
12.11.2019,0.2852,,,,,
11.11.2019,0.2853,,,,,
08.11.2019,0.2861,,,,,
07.11.2019,0.2859,,,,,
06.11.2019,0.2863,,,,,
